dateid,day,month,year
13011,13,9,2024
2328,5,9,2020
7298,13,9,2024
11162,13,9,2024
6645,13,9,2024
9554,13,9,2024
5490,5,9,2020
6381,5,9,2020
6101,5,9,2020
1917,5,9,2020
5092,5,9,2020
7114,13,9,2024
972,5,9,2020
3352,5,9,2020
2176,5,9,2020
10917,13,9,2024
351,5,9,2020
10670,13,9,2024
8387,13,9,2024
4598,5,9,2020
10471,13,9,2024
2283,5,9,2020
8079,13,9,2024
5817,5,9,2020
10026,13,9,2024
1471,5,9,2020
6478,5,9,2020
4690,5,9,2020
4556,5,9,2020
8096,13,9,2024
11465,13,9,2024
10453,13,9,2024
9036,13,9,2024
889,5,9,2020
5133,5,9,2020
5124,5,9,2020
10614,13,9,2024
5933,5,9,2020
3974,5,9,2020
2421,5,9,2020
12094,13,9,2024
5660,5,9,2020
12213,13,9,2024
8783,13,9,2024
5291,5,9,2020
1289,5,9,2020
8704,13,9,2024
12087,13,9,2024
10671,13,9,2024
1402,5,9,2020
8667,13,9,2024
3893,5,9,2020
7458,13,9,2024
605,5,9,2020
7009,13,9,2024
12543,13,9,2024
12008,13,9,2024
6250,5,9,2020
4154,5,9,2020
3140,5,9,2020
3876,5,9,2020
12019,13,9,2024
4664,5,9,2020
9531,13,9,2024
461,5,9,2020
3032,5,9,2020
2227,5,9,2020
10596,13,9,2024
7147,13,9,2024
7632,13,9,2024
5882,5,9,2020
4933,5,9,2020
12559,13,9,2024
12961,13,9,2024
12290,13,9,2024
12175,13,9,2024
11932,13,9,2024
5211,5,9,2020
7536,13,9,2024
12256,13,9,2024
6332,5,9,2020
2150,5,9,2020
8600,13,9,2024
371,5,9,2020
10540,13,9,2024
11122,13,9,2024
8194,13,9,2024
445,5,9,2020
12373,13,9,2024
11277,13,9,2024
11058,13,9,2024
6240,5,9,2020
5078,5,9,2020
2653,5,9,2020
5264,5,9,2020
213,5,9,2020
1818,5,9,2020
13003,13,9,2024
94,5,9,2020
12135,13,9,2024
10134,13,9,2024
6599,13,9,2024
11516,13,9,2024
8813,13,9,2024
8651,13,9,2024
1367,5,9,2020
5246,5,9,2020
7264,13,9,2024
12943,13,9,2024
9040,13,9,2024
11639,13,9,2024
11898,13,9,2024
1059,5,9,2020
7169,13,9,2024
358,5,9,2020
2866,5,9,2020
1999,5,9,2020
9092,13,9,2024
9757,13,9,2024
8010,13,9,2024
5210,5,9,2020
911,5,9,2020
3478,5,9,2020
4683,5,9,2020
4909,5,9,2020
51,5,9,2020
2773,5,9,2020
1904,5,9,2020
7140,13,9,2024
1796,5,9,2020
9752,13,9,2024
8406,13,9,2024
215,5,9,2020
4038,5,9,2020
11954,13,9,2024
12446,13,9,2024
7889,13,9,2024
10162,13,9,2024
5961,5,9,2020
3444,5,9,2020
7431,13,9,2024
8011,13,9,2024
4967,5,9,2020
2754,5,9,2020
1742,5,9,2020
10696,13,9,2024
8349,13,9,2024
5947,5,9,2020
12236,13,9,2024
5476,5,9,2020
6893,13,9,2024
6375,5,9,2020
3695,5,9,2020
8568,13,9,2024
7581,13,9,2024
557,5,9,2020
2685,5,9,2020
7562,13,9,2024
5227,5,9,2020
404,5,9,2020
5459,5,9,2020
11583,13,9,2024
5278,5,9,2020
6351,5,9,2020
7676,13,9,2024
2619,5,9,2020
9707,13,9,2024
12823,13,9,2024
4425,5,9,2020
4255,5,9,2020
9184,13,9,2024
392,5,9,2020
10244,13,9,2024
12268,13,9,2024
10247,13,9,2024
9993,13,9,2024
4114,5,9,2020
6617,13,9,2024
6499,5,9,2020
1168,5,9,2020
7292,13,9,2024
4482,5,9,2020
5085,5,9,2020
4959,5,9,2020
5578,5,9,2020
4465,5,9,2020
4796,5,9,2020
1143,5,9,2020
1106,5,9,2020
9543,13,9,2024
6362,5,9,2020
5259,5,9,2020
9251,13,9,2024
12820,13,9,2024
4198,5,9,2020
4144,5,9,2020
1685,5,9,2020
10069,13,9,2024
5878,5,9,2020
6291,5,9,2020
1292,5,9,2020
5920,5,9,2020
10190,13,9,2024
7533,13,9,2024
11551,13,9,2024
11859,13,9,2024
6384,5,9,2020
1604,5,9,2020
3636,5,9,2020
1045,5,9,2020
8771,13,9,2024
7429,13,9,2024
11944,13,9,2024
8713,13,9,2024
10267,13,9,2024
11182,13,9,2024
6340,5,9,2020
9285,13,9,2024
7921,13,9,2024
4812,5,9,2020
2141,5,9,2020
12331,13,9,2024
11227,13,9,2024
12716,13,9,2024
10014,13,9,2024
1109,5,9,2020
3084,5,9,2020
12222,13,9,2024
2223,5,9,2020
11420,13,9,2024
2965,5,9,2020
8478,13,9,2024
7075,13,9,2024
2765,5,9,2020
5681,5,9,2020
12114,13,9,2024
5355,5,9,2020
8146,13,9,2024
4563,5,9,2020
2995,5,9,2020
3834,5,9,2020
8819,13,9,2024
8506,13,9,2024
12994,13,9,2024
10986,13,9,2024
10746,13,9,2024
7350,13,9,2024
12881,13,9,2024
3617,5,9,2020
8670,13,9,2024
242,5,9,2020
12454,13,9,2024
6415,5,9,2020
3388,5,9,2020
4230,5,9,2020
9613,13,9,2024
5185,5,9,2020
9165,13,9,2024
9045,13,9,2024
8554,13,9,2024
7391,13,9,2024
9448,13,9,2024
7971,13,9,2024
3484,5,9,2020
11439,13,9,2024
6925,13,9,2024
1626,5,9,2020
10609,13,9,2024
9651,13,9,2024
10150,13,9,2024
3287,5,9,2020
3252,5,9,2020
7934,13,9,2024
768,5,9,2020
4247,5,9,2020
10789,13,9,2024
12414,13,9,2024
8541,13,9,2024
10931,13,9,2024
9890,13,9,2024
8003,13,9,2024
4508,5,9,2020
5860,5,9,2020
9871,13,9,2024
6226,5,9,2020
1097,5,9,2020
828,5,9,2020
10874,13,9,2024
10786,13,9,2024
12915,13,9,2024
9162,13,9,2024
9648,13,9,2024
10204,13,9,2024
6529,13,9,2024
7454,13,9,2024
10482,13,9,2024
7032,13,9,2024
4859,5,9,2020
5471,5,9,2020
475,5,9,2020
1395,5,9,2020
11400,13,9,2024
8965,13,9,2024
4437,5,9,2020
11278,13,9,2024
6757,13,9,2024
10164,13,9,2024
1776,5,9,2020
1771,5,9,2020
6889,13,9,2024
3109,5,9,2020
12735,13,9,2024
8974,13,9,2024
11471,13,9,2024
689,5,9,2020
6513,13,9,2024
6289,5,9,2020
2160,5,9,2020
1177,5,9,2020
11520,13,9,2024
11217,13,9,2024
5261,5,9,2020
7510,13,9,2024
7353,13,9,2024
4268,5,9,2020
9578,13,9,2024
9462,13,9,2024
2306,5,9,2020
3411,5,9,2020
638,5,9,2020
10722,13,9,2024
10988,13,9,2024
1506,5,9,2020
5506,5,9,2020
359,5,9,2020
725,5,9,2020
6526,13,9,2024
4037,5,9,2020
3625,5,9,2020
11883,13,9,2024
9356,13,9,2024
9845,13,9,2024
568,5,9,2020
4537,5,9,2020
11950,13,9,2024
6847,13,9,2024
5500,5,9,2020
8852,13,9,2024
8810,13,9,2024
3463,5,9,2020
11709,13,9,2024
2878,5,9,2020
4857,5,9,2020
8420,13,9,2024
10277,13,9,2024
9274,13,9,2024
11578,13,9,2024
12240,13,9,2024
8815,13,9,2024
4826,5,9,2020
6161,5,9,2020
5144,5,9,2020
9292,13,9,2024
7518,13,9,2024
668,5,9,2020
4065,5,9,2020
4795,5,9,2020
2353,5,9,2020
12185,13,9,2024
10384,13,9,2024
5136,5,9,2020
9364,13,9,2024
11243,13,9,2024
5302,5,9,2020
8862,13,9,2024
9159,13,9,2024
8585,13,9,2024
7509,13,9,2024
4106,5,9,2020
726,5,9,2020
11412,13,9,2024
8267,13,9,2024
910,5,9,2020
9799,13,9,2024
1664,5,9,2020
6311,5,9,2020
9587,13,9,2024
63,5,9,2020
5642,5,9,2020
1722,5,9,2020
9411,13,9,2024
4640,5,9,2020
3599,5,9,2020
9182,13,9,2024
418,5,9,2020
6382,5,9,2020
3437,5,9,2020
2720,5,9,2020
5859,5,9,2020
12065,13,9,2024
11723,13,9,2024
5701,5,9,2020
5030,5,9,2020
1613,5,9,2020
10782,13,9,2024
6463,5,9,2020
743,5,9,2020
12625,13,9,2024
7383,13,9,2024
12776,13,9,2024
1606,5,9,2020
9945,13,9,2024
12976,13,9,2024
8859,13,9,2024
835,5,9,2020
10750,13,9,2024
3473,5,9,2020
10408,13,9,2024
12088,13,9,2024
1180,5,9,2020
2785,5,9,2020
2656,5,9,2020
217,5,9,2020
10620,13,9,2024
3896,5,9,2020
6458,5,9,2020
1969,5,9,2020
11382,13,9,2024
8559,13,9,2024
3540,5,9,2020
150,5,9,2020
4895,5,9,2020
4024,5,9,2020
11069,13,9,2024
3204,5,9,2020
2967,5,9,2020
7266,13,9,2024
4307,5,9,2020
6391,5,9,2020
2002,5,9,2020
3541,5,9,2020
11858,13,9,2024
11033,13,9,2024
10407,13,9,2024
10470,13,9,2024
6257,5,9,2020
11811,13,9,2024
11888,13,9,2024
6460,5,9,2020
4281,5,9,2020
3286,5,9,2020
8785,13,9,2024
11779,13,9,2024
9802,13,9,2024
7258,13,9,2024
9843,13,9,2024
9607,13,9,2024
6427,5,9,2020
12499,13,9,2024
10857,13,9,2024
760,5,9,2020
10148,13,9,2024
8610,13,9,2024
814,5,9,2020
7589,13,9,2024
12027,13,9,2024
6602,13,9,2024
12156,13,9,2024
5674,5,9,2020
7672,13,9,2024
3857,5,9,2020
11959,13,9,2024
450,5,9,2020
6945,13,9,2024
3499,5,9,2020
1940,5,9,2020
6731,13,9,2024
6024,5,9,2020
12312,13,9,2024
9670,13,9,2024
2514,5,9,2020
7419,13,9,2024
8957,13,9,2024
11506,13,9,2024
234,5,9,2020
2027,5,9,2020
7375,13,9,2024
11533,13,9,2024
9805,13,9,2024
7695,13,9,2024
7256,13,9,2024
12168,13,9,2024
883,5,9,2020
2811,5,9,2020
4473,5,9,2020
5906,5,9,2020
6189,5,9,2020
1025,5,9,2020
3791,5,9,2020
3874,5,9,2020
1295,5,9,2020
7480,13,9,2024
10585,13,9,2024
4467,5,9,2020
11671,13,9,2024
9000,13,9,2024
11873,13,9,2024
7641,13,9,2024
10178,13,9,2024
8009,13,9,2024
2225,5,9,2020
11077,13,9,2024
2424,5,9,2020
3164,5,9,2020
10106,13,9,2024
6678,13,9,2024
2351,5,9,2020
12196,13,9,2024
2844,5,9,2020
1837,5,9,2020
2050,5,9,2020
11161,13,9,2024
11764,13,9,2024
4679,5,9,2020
4380,5,9,2020
8167,13,9,2024
1712,5,9,2020
3213,5,9,2020
3458,5,9,2020
9693,13,9,2024
11424,13,9,2024
849,5,9,2020
120,5,9,2020
7354,13,9,2024
1608,5,9,2020
1903,5,9,2020
10314,13,9,2024
3075,5,9,2020
10111,13,9,2024
10416,13,9,2024
2046,5,9,2020
5721,5,9,2020
6170,5,9,2020
6166,5,9,2020
3167,5,9,2020
9767,13,9,2024
3621,5,9,2020
1481,5,9,2020
6570,13,9,2024
7263,13,9,2024
4398,5,9,2020
6755,13,9,2024
1566,5,9,2020
6491,5,9,2020
10061,13,9,2024
6543,13,9,2024
9580,13,9,2024
7886,13,9,2024
2869,5,9,2020
12673,13,9,2024
11901,13,9,2024
8045,13,9,2024
9097,13,9,2024
12212,13,9,2024
5283,5,9,2020
3212,5,9,2020
6476,5,9,2020
4726,5,9,2020
8913,13,9,2024
2461,5,9,2020
833,5,9,2020
8465,13,9,2024
5747,5,9,2020
2710,5,9,2020
2581,5,9,2020
6904,13,9,2024
4819,5,9,2020
10856,13,9,2024
9760,13,9,2024
4662,5,9,2020
7172,13,9,2024
3021,5,9,2020
24,5,9,2020
299,5,9,2020
7039,13,9,2024
10691,13,9,2024
11962,13,9,2024
6323,5,9,2020
3997,5,9,2020
6831,13,9,2024
2758,5,9,2020
417,5,9,2020
4592,5,9,2020
12176,13,9,2024
10991,13,9,2024
3481,5,9,2020
10628,13,9,2024
10838,13,9,2024
9665,13,9,2024
8608,13,9,2024
3917,5,9,2020
805,5,9,2020
3443,5,9,2020
11198,13,9,2024
1864,5,9,2020
420,5,9,2020
9017,13,9,2024
10542,13,9,2024
191,5,9,2020
8450,13,9,2024
11721,13,9,2024
12705,13,9,2024
5450,5,9,2020
777,5,9,2020
3662,5,9,2020
5972,5,9,2020
12127,13,9,2024
683,5,9,2020
8381,13,9,2024
9438,13,9,2024
7817,13,9,2024
8435,13,9,2024
11656,13,9,2024
2029,5,9,2020
11643,13,9,2024
3165,5,9,2020
320,5,9,2020
6245,5,9,2020
703,5,9,2020
4634,5,9,2020
4317,5,9,2020
8900,13,9,2024
1644,5,9,2020
9023,13,9,2024
12124,13,9,2024
8990,13,9,2024
12505,13,9,2024
82,5,9,2020
5547,5,9,2020
12157,13,9,2024
7983,13,9,2024
8229,13,9,2024
3398,5,9,2020
632,5,9,2020
1267,5,9,2020
9155,13,9,2024
1970,5,9,2020
2239,5,9,2020
4900,5,9,2020
1682,5,9,2020
11284,13,9,2024
11751,13,9,2024
8759,13,9,2024
6113,5,9,2020
3490,5,9,2020
9711,13,9,2024
6520,13,9,2024
932,5,9,2020
1346,5,9,2020
6846,13,9,2024
12079,13,9,2024
2078,5,9,2020
11309,13,9,2024
6033,5,9,2020
3867,5,9,2020
11044,13,9,2024
2820,5,9,2020
4686,5,9,2020
2385,5,9,2020
2365,5,9,2020
2990,5,9,2020
11389,13,9,2024
4406,5,9,2020
8228,13,9,2024
10522,13,9,2024
6337,5,9,2020
93,5,9,2020
3338,5,9,2020
7560,13,9,2024
10712,13,9,2024
10072,13,9,2024
1063,5,9,2020
7291,13,9,2024
3680,5,9,2020
3533,5,9,2020
4918,5,9,2020
9287,13,9,2024
3223,5,9,2020
3851,5,9,2020
6702,13,9,2024
2236,5,9,2020
2624,5,9,2020
5765,5,9,2020
5423,5,9,2020
5365,5,9,2020
5554,5,9,2020
5218,5,9,2020
6433,5,9,2020
4821,5,9,2020
6974,13,9,2024
10034,13,9,2024
6776,13,9,2024
1730,5,9,2020
721,5,9,2020
7992,13,9,2024
2022,5,9,2020
6214,5,9,2020
8846,13,9,2024
3882,5,9,2020
12922,13,9,2024
3866,5,9,2020
11254,13,9,2024
12217,13,9,2024
3776,5,9,2020
7279,13,9,2024
12239,13,9,2024
1989,5,9,2020
5203,5,9,2020
12440,13,9,2024
10704,13,9,2024
6765,13,9,2024
4752,5,9,2020
314,5,9,2020
10344,13,9,2024
157,5,9,2020
2907,5,9,2020
1827,5,9,2020
11478,13,9,2024
3079,5,9,2020
3532,5,9,2020
3328,5,9,2020
3746,5,9,2020
11941,13,9,2024
7704,13,9,2024
6469,5,9,2020
1614,5,9,2020
3124,5,9,2020
12353,13,9,2024
9766,13,9,2024
11065,13,9,2024
10895,13,9,2024
5575,5,9,2020
221,5,9,2020
1835,5,9,2020
10172,13,9,2024
6390,5,9,2020
12329,13,9,2024
1046,5,9,2020
8423,13,9,2024
5719,5,9,2020
7489,13,9,2024
12479,13,9,2024
5742,5,9,2020
12090,13,9,2024
1726,5,9,2020
7027,13,9,2024
236,5,9,2020
4522,5,9,2020
3131,5,9,2020
10927,13,9,2024
7373,13,9,2024
2147,5,9,2020
9386,13,9,2024
9304,13,9,2024
11864,13,9,2024
9166,13,9,2024
2613,5,9,2020
8597,13,9,2024
8580,13,9,2024
3139,5,9,2020
11148,13,9,2024
12159,13,9,2024
7332,13,9,2024
1679,5,9,2020
3036,5,9,2020
8906,13,9,2024
5819,5,9,2020
9975,13,9,2024
4237,5,9,2020
1870,5,9,2020
6425,5,9,2020
12001,13,9,2024
12947,13,9,2024
9452,13,9,2024
9410,13,9,2024
12974,13,9,2024
4552,5,9,2020
7658,13,9,2024
10418,13,9,2024
6220,5,9,2020
3450,5,9,2020
7105,13,9,2024
10381,13,9,2024
5887,5,9,2020
9123,13,9,2024
3544,5,9,2020
7638,13,9,2024
133,5,9,2020
4839,5,9,2020
3059,5,9,2020
474,5,9,2020
12450,13,9,2024
121,5,9,2020
11197,13,9,2024
8204,13,9,2024
6812,13,9,2024
4809,5,9,2020
6521,13,9,2024
2746,5,9,2020
11929,13,9,2024
9266,13,9,2024
2630,5,9,2020
2443,5,9,2020
2879,5,9,2020
4175,5,9,2020
12608,13,9,2024
543,5,9,2020
2449,5,9,2020
7457,13,9,2024
5499,5,9,2020
1050,5,9,2020
3180,5,9,2020
5067,5,9,2020
8403,13,9,2024
10144,13,9,2024
8269,13,9,2024
5821,5,9,2020
8323,13,9,2024
712,5,9,2020
8821,13,9,2024
328,5,9,2020
149,5,9,2020
8344,13,9,2024
5664,5,9,2020
10929,13,9,2024
4430,5,9,2020
6242,5,9,2020
1246,5,9,2020
9600,13,9,2024
3357,5,9,2020
2457,5,9,2020
6306,5,9,2020
11930,13,9,2024
9912,13,9,2024
4962,5,9,2020
7946,13,9,2024
2273,5,9,2020
9497,13,9,2024
397,5,9,2020
1937,5,9,2020
10975,13,9,2024
12225,13,9,2024
10049,13,9,2024
7225,13,9,2024
5,5,9,2020
11062,13,9,2024
7591,13,9,2024
11931,13,9,2024
6502,13,9,2024
7000,13,9,2024
7071,13,9,2024
6985,13,9,2024
12953,13,9,2024
2248,5,9,2020
1768,5,9,2020
10124,13,9,2024
6461,5,9,2020
10532,13,9,2024
4639,5,9,2020
1574,5,9,2020
3538,5,9,2020
863,5,9,2020
12013,13,9,2024
8634,13,9,2024
7046,13,9,2024
1073,5,9,2020
11641,13,9,2024
9441,13,9,2024
8043,13,9,2024
7371,13,9,2024
10478,13,9,2024
4107,5,9,2020
9347,13,9,2024
12464,13,9,2024
12442,13,9,2024
9244,13,9,2024
2016,5,9,2020
12041,13,9,2024
7252,13,9,2024
12360,13,9,2024
3111,5,9,2020
11823,13,9,2024
10773,13,9,2024
9939,13,9,2024
5986,5,9,2020
8287,13,9,2024
4010,5,9,2020
3676,5,9,2020
1409,5,9,2020
10954,13,9,2024
10583,13,9,2024
1573,5,9,2020
929,5,9,2020
5243,5,9,2020
11050,13,9,2024
5915,5,9,2020
4486,5,9,2020
6191,5,9,2020
11290,13,9,2024
6815,13,9,2024
4870,5,9,2020
70,5,9,2020
4569,5,9,2020
9605,13,9,2024
12163,13,9,2024
2326,5,9,2020
9012,13,9,2024
2446,5,9,2020
123,5,9,2020
5437,5,9,2020
4659,5,9,2020
4951,5,9,2020
7347,13,9,2024
2601,5,9,2020
5079,5,9,2020
3585,5,9,2020
81,5,9,2020
7129,13,9,2024
11732,13,9,2024
3631,5,9,2020
1254,5,9,2020
11322,13,9,2024
8797,13,9,2024
4080,5,9,2020
8393,13,9,2024
98,5,9,2020
8606,13,9,2024
6727,13,9,2024
926,5,9,2020
10056,13,9,2024
12205,13,9,2024
3638,5,9,2020
3301,5,9,2020
10392,13,9,2024
3309,5,9,2020
8717,13,9,2024
2715,5,9,2020
11494,13,9,2024
9855,13,9,2024
10196,13,9,2024
1200,5,9,2020
8802,13,9,2024
2587,5,9,2020
9284,13,9,2024
341,5,9,2020
6271,5,9,2020
3136,5,9,2020
5944,5,9,2020
10340,13,9,2024
5808,5,9,2020
1432,5,9,2020
5235,5,9,2020
8219,13,9,2024
8989,13,9,2024
6121,5,9,2020
5184,5,9,2020
10001,13,9,2024
8963,13,9,2024
10890,13,9,2024
9608,13,9,2024
6584,13,9,2024
785,5,9,2020
10368,13,9,2024
4880,5,9,2020
11333,13,9,2024
12809,13,9,2024
6875,13,9,2024
2691,5,9,2020
9371,13,9,2024
10161,13,9,2024
5463,5,9,2020
7598,13,9,2024
1258,5,9,2020
5850,5,9,2020
12278,13,9,2024
2701,5,9,2020
7469,13,9,2024
4981,5,9,2020
9732,13,9,2024
2229,5,9,2020
1185,5,9,2020
12145,13,9,2024
8258,13,9,2024
13002,13,9,2024
145,5,9,2020
5725,5,9,2020
11093,13,9,2024
100,5,9,2020
12091,13,9,2024
11628,13,9,2024
108,5,9,2020
2568,5,9,2020
10602,13,9,2024
3763,5,9,2020
5565,5,9,2020
6540,13,9,2024
10315,13,9,2024
7471,13,9,2024
6626,13,9,2024
4342,5,9,2020
12568,13,9,2024
1786,5,9,2020
7254,13,9,2024
7215,13,9,2024
7277,13,9,2024
10029,13,9,2024
8095,13,9,2024
9130,13,9,2024
10510,13,9,2024
702,5,9,2020
5907,5,9,2020
6758,13,9,2024
700,5,9,2020
6503,13,9,2024
10616,13,9,2024
1688,5,9,2020
1578,5,9,2020
9132,13,9,2024
10129,13,9,2024
12959,13,9,2024
9021,13,9,2024
1757,5,9,2020
4946,5,9,2020
5901,5,9,2020
4611,5,9,2020
2517,5,9,2020
3356,5,9,2020
11701,13,9,2024
6115,5,9,2020
12879,13,9,2024
693,5,9,2020
11602,13,9,2024
1863,5,9,2020
3239,5,9,2020
12419,13,9,2024
1852,5,9,2020
1257,5,9,2020
10885,13,9,2024
2557,5,9,2020
3829,5,9,2020
12049,13,9,2024
4209,5,9,2020
11026,13,9,2024
3949,5,9,2020
873,5,9,2020
8491,13,9,2024
4135,5,9,2020
3468,5,9,2020
10343,13,9,2024
7093,13,9,2024
1007,5,9,2020
540,5,9,2020
6012,5,9,2020
37,5,9,2020
12946,13,9,2024
266,5,9,2020
8825,13,9,2024
300,5,9,2020
5479,5,9,2020
7498,13,9,2024
1586,5,9,2020
10743,13,9,2024
11511,13,9,2024
8823,13,9,2024
8980,13,9,2024
12845,13,9,2024
10622,13,9,2024
3632,5,9,2020
1340,5,9,2020
5029,5,9,2020
129,5,9,2020
6927,13,9,2024
9747,13,9,2024
6352,5,9,2020
5313,5,9,2020
763,5,9,2020
9301,13,9,2024
2538,5,9,2020
2768,5,9,2020
781,5,9,2020
5622,5,9,2020
10133,13,9,2024
1555,5,9,2020
2605,5,9,2020
714,5,9,2020
2808,5,9,2020
12242,13,9,2024
3367,5,9,2020
8890,13,9,2024
5395,5,9,2020
10650,13,9,2024
958,5,9,2020
9111,13,9,2024
8024,13,9,2024
8507,13,9,2024
4325,5,9,2020
1147,5,9,2020
1995,5,9,2020
197,5,9,2020
7549,13,9,2024
3942,5,9,2020
11775,13,9,2024
1576,5,9,2020
11247,13,9,2024
6399,5,9,2020
7760,13,9,2024
4410,5,9,2020
11735,13,9,2024
1399,5,9,2020
10203,13,9,2024
8075,13,9,2024
8768,13,9,2024
663,5,9,2020
9297,13,9,2024
11365,13,9,2024
1455,5,9,2020
8999,13,9,2024
2642,5,9,2020
10169,13,9,2024
559,5,9,2020
12441,13,9,2024
7864,13,9,2024
7002,13,9,2024
1125,5,9,2020
4907,5,9,2020
11996,13,9,2024
7293,13,9,2024
117,5,9,2020
9463,13,9,2024
5538,5,9,2020
1249,5,9,2020
7288,13,9,2024
8942,13,9,2024
7464,13,9,2024
3130,5,9,2020
10364,13,9,2024
3788,5,9,2020
10892,13,9,2024
3521,5,9,2020
5895,5,9,2020
10057,13,9,2024
949,5,9,2020
3704,5,9,2020
2575,5,9,2020
12413,13,9,2024
11502,13,9,2024
10697,13,9,2024
10009,13,9,2024
7532,13,9,2024
8239,13,9,2024
11090,13,9,2024
12349,13,9,2024
8100,13,9,2024
10534,13,9,2024
6506,13,9,2024
3702,5,9,2020
9736,13,9,2024
7022,13,9,2024
5010,5,9,2020
11810,13,9,2024
2874,5,9,2020
1959,5,9,2020
4453,5,9,2020
10812,13,9,2024
669,5,9,2020
9895,13,9,2024
617,5,9,2020
7496,13,9,2024
2437,5,9,2020
9900,13,9,2024
1209,5,9,2020
12704,13,9,2024
11977,13,9,2024
11443,13,9,2024
3850,5,9,2020
11652,13,9,2024
11155,13,9,2024
3091,5,9,2020
4011,5,9,2020
171,5,9,2020
3920,5,9,2020
1900,5,9,2020
10840,13,9,2024
11879,13,9,2024
2732,5,9,2020
10370,13,9,2024
822,5,9,2020
12636,13,9,2024
7192,13,9,2024
6688,13,9,2024
3660,5,9,2020
5771,5,9,2020
962,5,9,2020
10093,13,9,2024
8275,13,9,2024
4777,5,9,2020
12918,13,9,2024
5073,5,9,2020
7078,13,9,2024
7468,13,9,2024
6318,5,9,2020
2224,5,9,2020
7738,13,9,2024
3154,5,9,2020
940,5,9,2020
1862,5,9,2020
9885,13,9,2024
979,5,9,2020
7260,13,9,2024
5651,5,9,2020
267,5,9,2020
7228,13,9,2024
1769,5,9,2020
12869,13,9,2024
7221,13,9,2024
1350,5,9,2020
2608,5,9,2020
2577,5,9,2020
8207,13,9,2024
3748,5,9,2020
12789,13,9,2024
295,5,9,2020
12477,13,9,2024
5219,5,9,2020
6999,13,9,2024
4820,5,9,2020
5145,5,9,2020
139,5,9,2020
10400,13,9,2024
7807,13,9,2024
10462,13,9,2024
8052,13,9,2024
2700,5,9,2020
4229,5,9,2020
10233,13,9,2024
6996,13,9,2024
10547,13,9,2024
2063,5,9,2020
1964,5,9,2020
11475,13,9,2024
7104,13,9,2024
5613,5,9,2020
12009,13,9,2024
1859,5,9,2020
519,5,9,2020
10206,13,9,2024
8800,13,9,2024
1085,5,9,2020
9254,13,9,2024
7137,13,9,2024
9202,13,9,2024
1387,5,9,2020
2828,5,9,2020
3718,5,9,2020
7800,13,9,2024
10793,13,9,2024
8469,13,9,2024
12767,13,9,2024
5231,5,9,2020
7953,13,9,2024
162,5,9,2020
535,5,9,2020
9659,13,9,2024
2084,5,9,2020
12750,13,9,2024
5170,5,9,2020
844,5,9,2020
8984,13,9,2024
8288,13,9,2024
3249,5,9,2020
3461,5,9,2020
8037,13,9,2024
4378,5,9,2020
12551,13,9,2024
9783,13,9,2024
6370,5,9,2020
453,5,9,2020
3847,5,9,2020
565,5,9,2020
653,5,9,2020
3672,5,9,2020
8164,13,9,2024
5540,5,9,2020
3686,5,9,2020
401,5,9,2020
11187,13,9,2024
5110,5,9,2020
8048,13,9,2024
8391,13,9,2024
11448,13,9,2024
6625,13,9,2024
8761,13,9,2024
9804,13,9,2024
8180,13,9,2024
1077,5,9,2020
9423,13,9,2024
5917,5,9,2020
301,5,9,2020
7025,13,9,2024
6853,13,9,2024
10073,13,9,2024
3956,5,9,2020
8633,13,9,2024
4051,5,9,2020
8436,13,9,2024
3688,5,9,2020
2625,5,9,2020
1855,5,9,2020
4602,5,9,2020
2686,5,9,2020
1026,5,9,2020
12966,13,9,2024
12076,13,9,2024
9203,13,9,2024
6260,5,9,2020
4509,5,9,2020
7493,13,9,2024
7265,13,9,2024
7483,13,9,2024
11845,13,9,2024
9290,13,9,2024
12219,13,9,2024
7824,13,9,2024
6852,13,9,2024
8292,13,9,2024
4685,5,9,2020
7583,13,9,2024
8593,13,9,2024
4447,5,9,2020
7648,13,9,2024
8297,13,9,2024
2848,5,9,2020
8674,13,9,2024
6949,13,9,2024
1069,5,9,2020
8281,13,9,2024
7668,13,9,2024
9584,13,9,2024
5115,5,9,2020
4367,5,9,2020
212,5,9,2020
3096,5,9,2020
8732,13,9,2024
2290,5,9,2020
2031,5,9,2020
9952,13,9,2024
5048,5,9,2020
7360,13,9,2024
4262,5,9,2020
2244,5,9,2020
9173,13,9,2024
7804,13,9,2024
4233,5,9,2020
11429,13,9,2024
7534,13,9,2024
6034,5,9,2020
11566,13,9,2024
467,5,9,2020
5936,5,9,2020
9695,13,9,2024
5341,5,9,2020
9127,13,9,2024
7414,13,9,2024
12264,13,9,2024
11252,13,9,2024
12873,13,9,2024
10578,13,9,2024
9338,13,9,2024
11508,13,9,2024
7467,13,9,2024
4104,5,9,2020
10440,13,9,2024
89,5,9,2020
5905,5,9,2020
2930,5,9,2020
524,5,9,2020
5846,5,9,2020
1821,5,9,2020
3326,5,9,2020
5649,5,9,2020
5909,5,9,2020
537,5,9,2020
4850,5,9,2020
4737,5,9,2020
11630,13,9,2024
8065,13,9,2024
6031,5,9,2020
5727,5,9,2020
4226,5,9,2020
10805,13,9,2024
10669,13,9,2024
10,5,9,2020
11132,13,9,2024
11291,13,9,2024
4066,5,9,2020
3267,5,9,2020
8360,13,9,2024
12830,13,9,2024
9361,13,9,2024
2606,5,9,2020
10659,13,9,2024
