rowid,product_id,customer_id,price,total_price
1359,5857,23099,1795,7180
1360,6292,46219,4698,18792
1361,8427,62399,1088,4352
1362,8168,63524,4789,19156
1363,5911,17578,4555,13665
1364,7832,76307,3238,12952
1365,6333,1990,1782,3564
1366,6746,37861,205,205
1367,6338,34533,1952,9760
1368,7832,76307,3238,12952
1369,6333,1990,1782,3564
1370,6746,37861,205,205
1371,6969,4865,1047,5235
1372,8558,11434,1760,3520
1373,7100,87522,2084,10420
1374,8025,65827,4688,9376
1375,6058,10497,57,114
1376,8417,64015,1882,7528
1377,8658,25899,3101,6202
1378,8058,18389,1164,2328
1379,7738,44078,3799,3799
1380,6050,11751,4182,16728
1381,8422,75237,4346,13038
1382,8995,42722,4320,21600
1383,8072,56637,1877,9385
1384,8671,85300,4108,20540
1385,6856,14092,125,250
1386,8749,79656,4418,8836
1387,5911,17578,4555,13665
1388,8168,63524,4789,19156
1389,8427,62399,1088,4352
1390,6292,46219,4698,18792
1391,6969,4865,1047,5235
1392,5958,41429,2683,13415
1393,7658,59521,4488,4488
1394,8950,61667,897,3588
1395,8195,37876,1374,1374
1396,6595,72740,3443,13772
1397,6946,41910,1061,3183
1398,7177,40828,4331,17324
1399,6712,62814,1617,1617
1400,7355,77610,1958,9790
1401,8326,17783,925,1850
1402,5611,60205,1544,6176
1403,6556,81053,2044,10220
1404,8885,3952,2901,14505
1405,8832,1411,4837,4837
1406,7030,87344,2933,11732
1407,7619,53728,3579,7158
1408,7158,32537,2557,2557
1409,8558,11434,1760,3520
1410,7100,87522,2084,10420
1411,8025,65827,4688,9376
1412,6058,10497,57,114
1413,8417,64015,1882,7528
1414,8658,25899,3101,6202
1415,8058,18389,1164,2328
1416,7738,44078,3799,3799
1417,6050,11751,4182,16728
1418,8422,75237,4346,13038
1419,8995,42722,4320,21600
1420,8072,56637,1877,9385
1421,8671,85300,4108,20540
1422,6856,14092,125,250
1423,8749,79656,4418,8836
1424,5911,17578,4555,13665
1425,8168,63524,4789,19156
1426,8427,62399,1088,4352
1427,6292,46219,4698,18792
1428,5857,23099,1795,7180
1429,8199,82871,4634,13902
1430,5926,19166,1184,4736
1431,8216,80706,621,2484
1432,8106,10227,769,3076
1433,8263,5488,935,2805
1434,5784,59188,3415,17075
1435,8911,7633,4021,8042
1436,7857,15914,367,1101
1437,7153,72556,2136,4272
1438,7160,63748,2596,7788
1439,6569,77179,2718,8154
1440,8453,28314,140,700
1441,7891,15090,4654,13962
1442,8884,1563,2267,9068
1443,5937,16614,4161,16644
1444,6247,1020,1536,1536
1445,5869,2255,3180,6360
1446,8765,73197,4348,4348
1447,7158,32537,2557,2557
1448,7619,53728,3579,7158
1449,7030,87344,2933,11732
1450,8832,1411,4837,4837
1451,8885,3952,2901,14505
1452,6556,81053,2044,10220
1453,5611,60205,1544,6176
1454,8326,17783,925,1850
1455,7355,77610,1958,9790
1456,6712,62814,1617,1617
1457,7177,40828,4331,17324
1458,6946,41910,1061,3183
1459,6595,72740,3443,13772
1460,8195,37876,1374,1374
1461,8950,61667,897,3588
1462,7658,59521,4488,4488
1463,5958,41429,2683,13415
1464,8749,79656,4418,8836
1465,6856,14092,125,250
1466,8671,85300,4108,20540
1467,8072,56637,1877,9385
1468,8995,42722,4320,21600
1469,5857,23099,1795,7180
1470,8199,82871,4634,13902
1471,5926,19166,1184,4736
1472,8216,80706,621,2484
1473,8106,10227,769,3076
1474,8263,5488,935,2805
1475,5784,59188,3415,17075
1476,8911,7633,4021,8042
1477,7857,15914,367,1101
1478,7153,72556,2136,4272
1479,7160,63748,2596,7788
1480,6569,77179,2718,8154
1481,8583,6701,4658,23290
1482,7543,39428,2012,4024
1483,7976,78366,3490,6980
1484,7453,4839,3327,16635
1485,7356,42884,720,3600
1486,6169,3903,4232,8464
1487,5816,52186,469,938
1488,7994,23848,2176,6528
1489,6019,24643,1419,4257
1490,7959,55786,4594,18376
1491,7304,39024,1861,3722
1492,8863,50553,546,1092
1493,7022,29477,2432,4864
1494,5602,85502,215,645
1495,8749,76608,4418,13254
1496,8427,62433,1088,1088
1497,6352,5931,738,2214
1498,8863,28253,546,1092
1499,6124,15182,4801,24005
1500,7343,81281,4338,13014
1501,6929,17205,727,2908
1502,8700,37269,410,1640
1503,7980,3090,88,352
1504,5766,76643,1585,7925
1505,8841,85198,4660,18640
1506,8760,37386,2356,4712
1507,6404,11967,322,1288
1508,6080,20725,3004,9012
1509,8897,81146,653,653
1510,7683,74294,4121,20605
1511,7853,82510,2015,6045
1512,7895,12586,3550,3550
1513,6189,74309,1118,2236
1514,7854,84068,3137,3137
1515,6514,87094,4743,9486
1516,6821,56074,357,1428
1517,7584,52372,1453,2906
1518,6151,58001,556,1668
1519,6830,48895,1235,4940
1520,6051,30551,2909,5818
1521,7476,7970,3873,11619
1522,5949,29550,2516,2516
1523,9000,51687,624,3120
1524,6402,12004,690,3450
1525,8826,11678,2690,10760
1526,6897,43729,4787,19148
1527,8467,69029,4853,4853
1528,8817,12113,1233,1233
1529,6172,31435,174,696
1530,7818,25282,1496,1496
1531,7911,63885,2314,4628
1532,8453,8632,140,420
1533,6752,84332,643,643
1534,7612,1756,239,717
1535,6752,74280,643,3215
1536,7986,10278,110,110
1537,7229,38264,4458,22290
1538,8453,47631,140,280
1539,6700,82929,2292,11460
1540,8583,6701,4658,23290
1541,6052,21595,2984,8952
1542,7543,39428,2012,4024
1543,7976,78366,3490,6980
1544,7453,4839,3327,16635
1545,7356,42884,720,3600
1546,6169,3903,4232,8464
1547,5816,52186,469,938
1548,7994,23848,2176,6528
1549,6019,24643,1419,4257
1550,7959,55786,4594,18376
1551,7304,39024,1861,3722
1552,8863,50553,546,1092
1553,7022,29477,2432,4864
1554,5602,85502,215,645
1555,8749,76608,4418,13254
1556,8427,62433,1088,1088
1557,6352,5931,738,2214
1558,8863,28253,546,1092
1559,6124,15182,4801,24005
1560,7343,81281,4338,13014
1561,6929,17205,727,2908
1562,8700,37269,410,1640
1563,7980,3090,88,352
1564,5766,76643,1585,7925
1565,8841,85198,4660,18640
1566,8760,37386,2356,4712
1567,6404,11967,322,1288
1568,6080,20725,3004,9012
1569,8897,81146,653,653
1570,7683,74294,4121,20605
1571,7853,82510,2015,6045
1572,7895,12586,3550,3550
1573,6189,74309,1118,2236
1574,7854,84068,3137,3137
1575,6514,87094,4743,9486
1576,6821,56074,357,1428
1577,7584,52372,1453,2906
1578,6151,58001,556,1668
1579,6830,48895,1235,4940
1580,6051,30551,2909,5818
1581,7476,7970,3873,11619
1582,5949,29550,2516,2516
1583,9000,51687,624,3120
1584,6402,12004,690,3450
1585,8826,11678,2690,10760
1586,6897,43729,4787,19148
1587,8467,69029,4853,4853
1588,8817,12113,1233,1233
1589,6172,31435,174,696
1590,7818,25282,1496,1496
1591,7911,63885,2314,4628
1592,8453,8632,140,420
1593,6752,84332,643,643
1594,7612,1756,239,717
1595,6752,74280,643,3215
1596,7986,10278,110,110
1597,7229,38264,4458,22290
1598,8453,47631,140,280
1599,6700,82929,2292,11460
1600,8583,6701,4658,23290
1601,6052,21595,2984,8952
1602,7543,39428,2012,4024
1603,7976,78366,3490,6980
1604,7453,4839,3327,16635
1605,7356,42884,720,3600
1606,6169,3903,4232,8464
1607,5816,52186,469,938
1608,7994,23848,2176,6528
1609,6019,24643,1419,4257
1610,7959,55786,4594,18376
1611,7304,39024,1861,3722
1612,8863,50553,546,1092
1613,7022,29477,2432,4864
1614,5602,85502,215,645
1615,8749,76608,4418,13254
1616,8427,62433,1088,1088
1617,6352,5931,738,2214
1618,8863,28253,546,1092
1619,6124,15182,4801,24005
1620,7343,81281,4338,13014
1621,6929,17205,727,2908
1622,8700,37269,410,1640
1623,7980,3090,88,352
1624,5949,29550,2516,2516
1625,8841,85198,4660,18640
1626,8760,37386,2356,4712
1627,6404,11967,322,1288
1628,6080,20725,3004,9012
1629,8897,81146,653,653
1630,5766,76643,1585,7925
1631,8841,85198,4660,18640
1632,8760,37386,2356,4712
1633,6404,11967,322,1288
1634,6080,20725,3004,9012
1635,8897,81146,653,653
1636,7683,74294,4121,20605
1637,7853,82510,2015,6045
1638,7895,12586,3550,3550
1639,6189,74309,1118,2236
1640,7854,84068,3137,3137
1641,6514,87094,4743,9486
1642,6821,56074,357,1428
1643,7584,52372,1453,2906
1644,6151,58001,556,1668
1645,6830,48895,1235,4940
1646,6051,30551,2909,5818
1647,7476,7970,3873,11619
1648,5949,29550,2516,2516
1649,9000,51687,624,3120
1650,6402,12004,690,3450
1651,8826,11678,2690,10760
1652,6897,43729,4787,19148
1653,8467,69029,4853,4853
1654,8817,12113,1233,1233
1655,6172,31435,174,696
1656,7818,25282,1496,1496
1657,7911,63885,2314,4628
1658,8453,8632,140,420
1659,6752,84332,643,643
1660,7612,1756,239,717
1661,6752,74280,643,3215
1662,7986,10278,110,110
1663,7229,38264,4458,22290
1664,8453,47631,140,280
1665,6700,82929,2292,11460
1666,8583,6701,4658,23290
1667,6052,21595,2984,8952
1668,7543,39428,2012,4024
1669,7976,78366,3490,6980
1670,7453,4839,3327,16635
1671,7356,42884,720,3600
1672,6169,3903,4232,8464
1673,5816,52186,469,938
1674,7994,23848,2176,6528
1675,6019,24643,1419,4257
1676,7959,55786,4594,18376
1677,7304,39024,1861,3722
1678,8863,50553,546,1092
1679,7022,29477,2432,4864
1680,5602,85502,215,645
1681,8749,76608,4418,13254
1682,8427,62433,1088,1088
1683,6352,5931,738,2214
1684,8863,28253,546,1092
1685,6124,15182,4801,24005
1686,7343,81281,4338,13014
1687,6929,17205,727,2908
1688,8700,37269,410,1640
1689,7980,3090,88,352
1690,7476,7970,3873,11619
1691,6051,30551,2909,5818
1692,6830,48895,1235,4940
1693,6151,58001,556,1668
1694,7584,52372,1453,2906
1695,6821,56074,357,1428
1696,6514,87094,4743,9486
1697,7854,84068,3137,3137
1698,6189,74309,1118,2236
1699,7895,12586,3550,3550
1700,7853,82510,2015,6045
1701,7683,74294,4121,20605
1702,8897,81146,653,653
1703,6080,20725,3004,9012
1704,6404,11967,322,1288
1705,8760,37386,2356,4712
1706,8841,85198,4660,18640
1707,5766,76643,1585,7925
1708,5766,76643,1585,7925
1709,7683,74294,4121,20605
1710,7853,82510,2015,6045
1711,7895,12586,3550,3550
1712,6189,74309,1118,2236
1713,7854,84068,3137,3137
1714,6514,87094,4743,9486
1715,6821,56074,357,1428
1716,7584,52372,1453,2906
1717,6151,58001,556,1668
1718,6830,48895,1235,4940
1719,6051,30551,2909,5818
1720,7476,7970,3873,11619
1721,5949,29550,2516,2516
1722,9000,51687,624,3120
1723,6402,12004,690,3450
1724,8826,11678,2690,10760
1725,6897,43729,4787,19148
1726,8467,69029,4853,4853
1727,8817,12113,1233,1233
1728,6172,31435,174,696
1729,7818,25282,1496,1496
1730,7911,63885,2314,4628
1731,8453,8632,140,420
1732,6752,84332,643,643
1733,7612,1756,239,717
1734,6752,74280,643,3215
1735,7986,10278,110,110
1736,7229,38264,4458,22290
1737,8453,47631,140,280
1738,6700,82929,2292,11460
1739,8583,6701,4658,23290
1740,6052,21595,2984,8952
1741,7543,39428,2012,4024
1742,7976,78366,3490,6980
1743,7453,4839,3327,16635
1744,7356,42884,720,3600
1745,6169,3903,4232,8464
1746,5816,52186,469,938
1747,7994,23848,2176,6528
1748,6019,24643,1419,4257
1749,7959,55786,4594,18376
1750,7304,39024,1861,3722
1751,8863,50553,546,1092
1752,7022,29477,2432,4864
1753,5602,85502,215,645
1754,8749,76608,4418,13254
1755,8427,62433,1088,1088
1756,6352,5931,738,2214
1757,8863,28253,546,1092
1758,6124,15182,4801,24005
1759,7343,81281,4338,13014
1760,6929,17205,727,2908
1761,8700,37269,410,1640
1762,7980,3090,88,352
1763,9000,51687,624,3120
1764,6402,12004,690,3450
1765,8826,11678,2690,10760
1766,6897,43729,4787,19148
1767,8467,69029,4853,4853
1768,8817,12113,1233,1233
1769,6172,31435,174,696
1770,7818,25282,1496,1496
1771,7911,63885,2314,4628
1772,8453,8632,140,420
1773,6752,84332,643,643
1774,7612,1756,239,717
1775,6752,74280,643,3215
1776,7986,10278,110,110
1777,7229,38264,4458,22290
1778,8453,47631,140,280
1779,6700,82929,2292,11460
1780,6052,21595,2984,8952
1781,8499,59395,3386,10158
1782,7524,23732,3627,14508
1783,7238,14812,1678,3356
1784,6944,46177,741,2223
1785,6905,72988,1335,6675
1786,8632,34465,3300,13200
1787,6956,202,994,3976
1788,5831,73961,4728,18912
1789,7764,81050,3278,16390
1790,5794,61193,314,628
1791,6969,23592,1047,1047
1792,7354,26732,3817,19085
1793,6247,54180,1536,3072
1794,5888,77407,3797,15188
1795,7674,38447,3807,11421
1796,7036,27203,3349,16745
1797,5888,18791,3797,3797
1798,8404,33492,398,398
1799,6892,48209,2095,10475
1800,6749,42932,1544,1544
1801,8296,62320,3343,13372
1802,8235,89180,2369,4738
1803,8903,89310,2430,2430
1804,8276,56819,4561,9122
1805,7925,10129,808,3232
1806,8071,35222,3861,7722
1807,7088,46940,4432,4432
1808,8300,1111,4712,9424
1809,5888,981,3797,3797
1810,6127,30023,4621,13863
1811,8499,59395,3386,10158
1812,6227,45070,4963,24815
1813,5921,16981,2576,12880
1814,8139,22381,1250,5000
1815,8076,19925,3401,17005
1816,8230,32505,325,975
1817,6753,16385,558,2790
1818,8658,61886,3101,9303
1819,6486,23259,434,868
1820,6601,8284,4661,23305
1821,6634,42430,1256,1256
1822,7267,80484,3868,19340
1823,8449,84143,4885,4885
1824,6933,83483,3200,3200
1825,7591,89515,3770,11310
1826,6202,75424,4409,8818
1827,8537,88754,2601,13005
1828,6088,35300,3946,19730
1829,6177,22044,1424,5696
1830,7764,33165,3278,9834
1831,8076,53150,3401,13604
1832,6315,37165,4825,9650
1833,6903,36098,1002,5010
1834,7344,59259,3945,7890
1835,5815,9498,4177,4177
1836,6259,25455,4028,12084
1837,5930,48151,438,438
1838,6652,16310,58,116
1839,7906,65336,1951,1951
1840,6352,44946,738,738
1841,6614,39874,4756,19024
1842,7524,23732,3627,14508
1843,7238,14812,1678,3356
1844,6944,46177,741,2223
1845,6905,72988,1335,6675
1846,8632,34465,3300,13200
1847,6956,202,994,3976
1848,5831,73961,4728,18912
1849,7764,81050,3278,16390
1850,5794,61193,314,628
1851,6969,23592,1047,1047
1852,7354,26732,3817,19085
1853,6247,54180,1536,3072
1854,5888,77407,3797,15188
1855,7674,38447,3807,11421
1856,7036,27203,3349,16745
1857,5888,18791,3797,3797
1858,8404,33492,398,398
1859,6892,48209,2095,10475
1860,6749,42932,1544,1544
1861,8296,62320,3343,13372
1862,8235,89180,2369,4738
1863,8903,89310,2430,2430
1864,8276,56819,4561,9122
1865,7925,10129,808,3232
1866,8071,35222,3861,7722
1867,7088,46940,4432,4432
1868,8300,1111,4712,9424
1869,5888,981,3797,3797
1870,6127,30023,4621,13863
1871,8499,59395,3386,10158
1872,6227,45070,4963,24815
1873,5921,16981,2576,12880
1874,8139,22381,1250,5000
1875,8076,19925,3401,17005
1876,8230,32505,325,975
1877,6753,16385,558,2790
1878,8658,61886,3101,9303
1879,6486,23259,434,868
1880,6601,8284,4661,23305
1881,6634,42430,1256,1256
1882,7267,80484,3868,19340
1883,8449,84143,4885,4885
1884,6933,83483,3200,3200
1885,7591,89515,3770,11310
1886,6202,75424,4409,8818
1887,8537,88754,2601,13005
1888,6088,35300,3946,19730
1889,6177,22044,1424,5696
1890,7764,33165,3278,9834
1891,8076,53150,3401,13604
1892,6315,37165,4825,9650
1893,6903,36098,1002,5010
1894,7344,59259,3945,7890
1895,5815,9498,4177,4177
1896,6259,25455,4028,12084
1897,5930,48151,438,438
1898,6652,16310,58,116
1899,7906,65336,1951,1951
1900,6352,44946,738,738
1901,6614,39874,4756,19024
1902,6614,39874,4756,19024
1903,6352,44946,738,738
1904,7906,65336,1951,1951
1905,6652,16310,58,116
1906,5930,48151,438,438
1907,6259,25455,4028,12084
1908,5815,9498,4177,4177
1909,7344,59259,3945,7890
1910,6903,36098,1002,5010
1911,6315,37165,4825,9650
1912,8076,53150,3401,13604
1913,7764,33165,3278,9834
1914,6177,22044,1424,5696
1915,6088,35300,3946,19730
1916,8537,88754,2601,13005
1917,6202,75424,4409,8818
1918,7591,89515,3770,11310
1919,6933,83483,3200,3200
1920,8449,84143,4885,4885
1921,7267,80484,3868,19340
1922,6634,42430,1256,1256
1923,6601,8284,4661,23305
1924,6486,23259,434,868
1925,8658,61886,3101,9303
1926,6753,16385,558,2790
1927,8230,32505,325,975
1928,8076,19925,3401,17005
1929,8139,22381,1250,5000
1930,5921,16981,2576,12880
1931,6227,45070,4963,24815
1932,6127,30023,4621,13863
1933,5888,981,3797,3797
1934,8300,1111,4712,9424
1935,7088,46940,4432,4432
1936,8071,35222,3861,7722
1937,7925,10129,808,3232
1938,8276,56819,4561,9122
1939,8903,89310,2430,2430
1940,8235,89180,2369,4738
1941,8296,62320,3343,13372
1942,6749,42932,1544,1544
1943,6892,48209,2095,10475
1944,8404,33492,398,398
1945,5888,18791,3797,3797
1946,7036,27203,3349,16745
1947,7674,38447,3807,11421
1948,5888,77407,3797,15188
1949,6247,54180,1536,3072
1950,7354,26732,3817,19085
1951,6969,23592,1047,1047
1952,5794,61193,314,628
1953,7764,81050,3278,16390
1954,5831,73961,4728,18912
1955,6956,202,994,3976
1956,8632,34465,3300,13200
1957,6905,72988,1335,6675
1958,6944,46177,741,2223
1959,7238,14812,1678,3356
1960,7524,23732,3627,14508
1961,6614,39874,4756,19024
1962,6352,44946,738,738
1963,7906,65336,1951,1951
1964,6652,16310,58,116
1965,5930,48151,438,438
1966,6259,25455,4028,12084
1967,5815,9498,4177,4177
1968,7344,59259,3945,7890
1969,6903,36098,1002,5010
1970,6315,37165,4825,9650
1971,8076,53150,3401,13604
1972,7764,33165,3278,9834
1973,6177,22044,1424,5696
1974,6088,35300,3946,19730
1975,8537,88754,2601,13005
1976,6202,75424,4409,8818
1977,7591,89515,3770,11310
1978,6933,83483,3200,3200
1979,8449,84143,4885,4885
1980,7267,80484,3868,19340
1981,6634,42430,1256,1256
1982,6601,8284,4661,23305
1983,6486,23259,434,868
1984,8658,61886,3101,9303
1985,6753,16385,558,2790
1986,8230,32505,325,975
1987,8076,19925,3401,17005
1988,8139,22381,1250,5000
1989,5921,16981,2576,12880
1990,6227,45070,4963,24815
1991,8499,59395,3386,10158
1992,6127,30023,4621,13863
1993,5888,981,3797,3797
1994,8300,1111,4712,9424
1995,7088,46940,4432,4432
1996,8071,35222,3861,7722
1997,7925,10129,808,3232
1998,8276,56819,4561,9122
1999,8903,89310,2430,2430
2000,8235,89180,2369,4738
2001,8296,62320,3343,13372
2002,6749,42932,1544,1544
2003,6892,48209,2095,10475
2004,8404,33492,398,398
2005,5888,18791,3797,3797
2006,7036,27203,3349,16745
2007,7674,38447,3807,11421
2008,5888,77407,3797,15188
2009,6247,54180,1536,3072
2010,7354,26732,3817,19085
2011,6969,23592,1047,1047
2012,5794,61193,314,628
2013,7764,81050,3278,16390
2014,5831,73961,4728,18912
2015,6956,202,994,3976
2016,8632,34465,3300,13200
2017,6905,72988,1335,6675
2018,6944,46177,741,2223
2019,7238,14812,1678,3356
2020,7524,23732,3627,14508
2021,6614,39874,4756,19024
2022,6352,44946,738,738
2023,7906,65336,1951,1951
2024,6652,16310,58,116
2025,5930,48151,438,438
2026,6259,25455,4028,12084
2027,5815,9498,4177,4177
2028,7344,59259,3945,7890
2029,6903,36098,1002,5010
2030,6315,37165,4825,9650
2031,8076,53150,3401,13604
2032,7764,33165,3278,9834
2033,6177,22044,1424,5696
2034,6088,35300,3946,19730
2035,8537,88754,2601,13005
2036,6202,75424,4409,8818
2037,7591,89515,3770,11310
2038,6933,83483,3200,3200
2039,8449,84143,4885,4885
2040,7267,80484,3868,19340
2041,6634,42430,1256,1256
2042,6601,8284,4661,23305
2043,6486,23259,434,868
2044,8658,61886,3101,9303
2045,6753,16385,558,2790
2046,8230,32505,325,975
2047,8076,19925,3401,17005
2048,8139,22381,1250,5000
2049,5921,16981,2576,12880
2050,6227,45070,4963,24815
2051,8499,59395,3386,10158
2052,6127,30023,4621,13863
2053,5888,981,3797,3797
2054,8300,1111,4712,9424
2055,7088,46940,4432,4432
2056,8071,35222,3861,7722
2057,7925,10129,808,3232
2058,8276,56819,4561,9122
2059,8903,89310,2430,2430
2060,8235,89180,2369,4738
2061,8296,62320,3343,13372
2062,6749,42932,1544,1544
2063,6892,48209,2095,10475
2064,8404,33492,398,398
2065,5888,18791,3797,3797
2066,7036,27203,3349,16745
2067,7674,38447,3807,11421
2068,5888,77407,3797,15188
2069,6247,54180,1536,3072
2070,7354,26732,3817,19085
2071,6969,23592,1047,1047
2072,5794,61193,314,628
2073,7764,81050,3278,16390
2074,5831,73961,4728,18912
2075,6956,202,994,3976
2076,8632,34465,3300,13200
2077,6905,72988,1335,6675
2078,6944,46177,741,2223
2079,7238,14812,1678,3356
2080,7524,23732,3627,14508
2081,7520,46059,4711,4711
2082,6540,86673,4921,14763
2083,6940,47749,1889,1889
2084,6456,7903,719,2876
2085,7112,21271,3612,7224
2086,7849,57458,2007,6021
2087,6710,6622,905,2715
2088,5840,72826,3338,6676
2089,6239,56579,3993,19965
2090,5857,41245,1795,8975
2091,6301,81094,2446,7338
2092,6736,37603,3065,12260
2093,6784,76630,4430,17720
2094,8769,13240,3913,11739
2095,6643,14797,350,1750
2096,6586,73909,3791,15164
2097,7168,49052,690,1380
2098,5821,1055,1328,2656
2099,7819,38855,2705,5410
2100,8255,69242,2730,2730
2101,7299,47815,2334,7002
2102,7331,17759,1073,4292
2103,5789,71222,1008,4032
2104,8569,72399,1876,5628
2105,7801,66526,594,594
2106,6571,65749,4398,13194
2107,7878,23326,3273,13092
2108,7998,62809,635,2540
2109,5969,6257,3957,11871
2110,6738,82024,4884,4884
2111,7758,26827,3953,15812
2112,8023,70611,328,328
2113,7186,52177,2691,13455
2114,5818,26346,451,1353
2115,7350,58890,2309,4618
2116,6857,59201,2237,6711
2117,5664,89640,3546,10638
2118,6715,3847,1040,2080
2119,7960,71960,321,321
2120,6637,6077,3973,3973
2121,6522,74914,358,716
2122,8690,73646,748,3740
2123,8712,73663,3036,3036
2124,5636,83395,212,424
2125,8145,20349,1143,2286
2126,8008,48580,4407,17628
2127,5614,29727,4722,14166
2128,6725,58093,4797,4797
2129,8240,60924,2072,4144
2130,8266,10217,657,2628
2131,6950,21677,3396,16980
